"date" "P" "ETpot" "Q"
2011110403 0.3 0 0.0089
2011110404 0 0 0.0089
2011110405 0 0 0.0089
2011110406 0 0.0016 0.0083
2011110407 0 0.034 0.0089
2011110408 0 0.0663 0.0083
2011110409 0 0.1327 0.0083
2011110410 0 0.2039 0.0083
2011110411 0 0.2136 0.0078
2011110412 0 0.1926 0.0078
2011110413 0 0.0987 0.0078
2011110414 0 0.0453 0.0078
2011110415 0 0.0113 0.0078
2011110416 0 0 0.0078
2011110417 0 0 0.0078
2011110418 0 0 0.0078
2011110419 0 0 0.0078
2011110420 0 0 0.0078
2011110421 0 0 0.0078
2011110422 0 0 0.0078
2011110423 0 0 0.0078
2011110500 0 0 0.0072
2011110501 0 0 0.0072
2011110502 0 0 0.0072
2011110503 0 0 0.0072
2011110504 0 0 0.0072
2011110505 0 0 0.0072
2011110506 0 0.0015 0.0072
2011110507 0 0.0262 0.0072
2011110508 0 0.0724 0.0072
2011110509 0 0.1249 0.0072
2011110510 0 0.1249 0.0072
2011110511 0 0.1418 0.0066
2011110512 0 0.1356 0.0066
2011110513 0 0.1171 0.0066
2011110514 0 0.0416 0.0066
2011110515 0 0.0139 0.0066
2011110516 0 0 0.0066
2011110517 0 0 0.0066
2011110518 0 0 0.0066
2011110519 0 0 0.0072
2011110520 0 0 0.0066
2011110521 0 0 0.0066
2011110522 0 0 0.0066
2011110523 0 0 0.0066
2011110600 0 0 0.0066
2011110601 0 0 0.0066
2011110602 0 0 0.0066
2011110603 0 0 0.0066
2011110604 0 0 0.0066
2011110605 0 0 0.0066
2011110606 0 0.0013 0.0066
2011110607 0 0.0133 0.0061
2011110608 0 0.0412 0.0061
2011110609 0 0.0837 0.0061
2011110610 0 0.1023 0.0061
2011110611 0 0.093 0.0061
2011110612 0 0.0252 0.0061
2011110613 0 0.0266 0.0061
2011110614 0 0.0106 0.0061
2011110615 0 0.0027 0.0055
2011110616 0 0 0.0061
2011110617 0 0 0.0055
2011110618 0 0 0.0061
2011110619 0 0 0.0055
2011110620 0 0 0.0055
2011110621 0 0 0.0055
2011110622 0 0 0.0055
2011110623 0 0 0.0055
2011110700 0 0 0.0055
2011110701 0 0 0.0055
2011110702 0 0 0.0055
2011110703 0 0 0.0055
2011110704 0 0 0.0055
2011110705 0 0 0.0055
2011110706 0 0 0.0055
2011110707 0 0.0043 0.0055
2011110708 0 0.0064 0.0055
2011110709 0 0.0138 0.0055
2011110710 0 0.0234 0.0055
2011110711 0 0.0181 0.0055
2011110712 0 0.0138 0.0055
2011110713 0 0.0117 0.0055
2011110714 0 0.0064 0.0055
2011110715 0 0.0021 0.0055
2011110716 0 0 0.0055
2011110717 0 0 0.0055
2011110718 0 0 0.0055
2011110719 0 0 0.0055
2011110720 0 0 0.0055
2011110721 0 0 0.0055
2011110722 0 0 0.0055
2011110723 0 0 0.0055
2011110800 0 0 0.0055
2011110801 0 0 0.0055
2011110802 0 0 0.0055
2011110803 0 0 0.0055
2011110804 0 0 0.0055
2011110805 0 0 0.0055
2011110806 0 0.0013 0.0055
2011110807 0 0.0116 0.0055
2011110808 0 0.0297 0.0055
2011110809 0 0.0426 0.0055
2011110810 0 0.0633 0.0055
2011110811 0 0.0879 0.0055
2011110812 0 0.1253 0.0055
2011110813 0 0.0904 0.005
2011110814 0 0.0413 0.0055
2011110815 0 0.0065 0.0055
2011110816 0 0 0.0055
2011110817 0 0 0.0055
2011110818 0 0 0.0055
2011110819 0 0 0.0055
2011110820 0 0 0.0055
2011110821 0 0 0.0055
2011110822 0 0 0.0055
2011110823 0 0 0.0055
2011110900 0 0 0.0055
2011110901 0 0 0.0055
2011110902 0 0 0.0055
2011110903 0 0 0.0055
2011110904 0 0 0.0055
2011110905 0 0 0.0055
2011110906 0 0.0012 0.0055
2011110907 0 0.0062 0.0055
2011110908 0 0.0309 0.0055
2011110909 0 0.058 0.0055
2011110910 0 0.0963 0.0055
2011110911 0 0.1383 0.005
2011110912 0 0.1247 0.005
2011110913 0 0.0914 0.005
2011110914 0 0.0444 0.005
2011110915 0 0.0086 0.005
2011110916 0 0 0.0055
2011110917 0 0 0.0055
2011110918 0 0 0.0055
2011110919 0 0 0.0055
2011110920 0 0 0.0055
2011110921 0 0 0.005
2011110922 0 0 0.005
2011110923 0 0 0.005
2011111000 0 0 0.005
2011111001 0 0 0.005
2011111002 0 0 0.005
2011111003 0 0 0.005
2011111004 0 0 0.005
2011111005 0 0 0.005
2011111006 0 0.0015 0.005
2011111007 0 0.0131 0.005
2011111008 0 0.032 0.005
2011111009 0 0.0495 0.005
2011111010 0 0.0539 0.005
2011111011 0 0.0568 0.005
2011111012 0 0.0451 0.005
2011111013 0 0.0306 0.005
2011111014 0 0.0146 0.005
2011111015 0 0.0029 0.005
2011111016 0 0 0.005
2011111017 0 0 0.005
2011111018 0 0 0.005
2011111019 0 0 0.005
2011111020 0 0 0.005
2011111021 0 0 0.005
2011111022 0 0 0.005
2011111023 0 0 0.005
2011111100 0 0 0.005
2011111101 0 0 0.005
2011111102 0 0 0.005
2011111103 0 0 0.005
2011111104 0 0 0.005
2011111105 0 0 0.005
2011111106 0 0 0.005
2011111107 0 0.0085 0.005
2011111108 0 0.0241 0.005
2011111109 0 0.0439 0.005
2011111110 0 0.0567 0.005
2011111111 0 0.0737 0.005
2011111112 0 0.1204 0.005
2011111113 0 0.1091 0.005
2011111114 0 0.0538 0.005
2011111115 0 0.0099 0.005
2011111116 0 0 0.005
2011111117 0 0 0.005
2011111118 0 0 0.005
2011111119 0 0 0.005
2011111120 0 0 0.005
2011111121 0 0 0.005
2011111122 0 0 0.005
2011111123 0 0 0.005
2011111200 0 0 0.0044
2011111201 0 0 0.0044
2011111202 0 0 0.0044
2011111203 0 0 0.0044
2011111204 0 0 0.0044
2011111205 0 0 0.0044
2011111206 0 0 0.0044
2011111207 0 0.0206 0.0044
2011111208 0 0.0619 0.0044
2011111209 0 0.1043 0.0044
2011111210 0 0.1298 0.0044
2011111211 0 0.1347 0.0044
2011111212 0 0.1225 0.0044
2011111213 0 0.0898 0.0044
2011111214 0 0.0328 0.0044
2011111215 0 0.0036 0.0044
2011111216 0 0 0.0044
2011111217 0 0 0.0044
2011111218 0 0 0.0044
2011111219 0 0 0.0044
2011111220 0 0 0.0044
2011111221 0 0 0.0044
2011111222 0 0 0.0044
2011111223 0 0 0.0044
2011111300 0 0 0.0044
2011111301 0 0 0.0044
2011111302 0 0 0.0044
2011111303 0 0 0.0044
2011111304 0 0 0.0044
2011111305 0 0 0.0044
2011111306 0 0.0011 0.0044
2011111307 0 0.0205 0.0044
2011111308 0 0.033 0.0044
2011111309 0 0.0432 0.0044
2011111310 0 0.0557 0.0044
2011111311 0 0.0511 0.0044
2011111312 0 0.042 0.0044
2011111313 0 0.0295 0.0044
2011111314 0 0.0193 0.0044
2011111315 0 0.0045 0.0044
2011111316 0 0 0.0044
2011111317 0 0 0.0044
2011111318 0 0 0.0044
2011111319 0 0 0.0044
2011111320 0 0 0.0044
2011111321 0 0 0.0044
2011111322 0 0 0.0044
2011111323 0 0 0.0044
2011111400 0 0 0.0044
2011111401 0 0 0.0044
2011111402 0 0 0.0044
2011111403 0 0 0.0044
2011111404 0 0 0.0044
2011111405 0 0 0.0044
2011111406 0 0 0.0044
2011111407 0 0.0184 0.0044
2011111408 0 0.0682 0.0044
2011111409 0 0.1049 0.0044
2011111410 0 0.1233 0.0044
2011111411 0 0.1287 0.0044
2011111412 0 0.1168 0.0044
2011111413 0 0.0898 0.0044
2011111414 0 0.0422 0.0044
2011111415 0 0.0076 0.0044
2011111416 0 0 0.0044
2011111417 0 0 0.0044
2011111418 0 0 0.0044
2011111419 0 0 0.0044
2011111420 0 0 0.0044
2011111421 0 0 0.0044
2011111422 0 0 0.0044
2011111423 0 0 0.0044
2011111500 0 0 0.0044
2011111501 0 0 0.0044
2011111502 0 0 0.0044
2011111503 0 0 0.0044
2011111504 0 0 0.0044
2011111505 0 0 0.0044
2011111506 0 0 0.0044
2011111507 0 0.0059 0.0044
2011111508 0 0.0222 0.0044
2011111509 0 0.041 0.0044
2011111510 0 0.0738 0.0044
2011111511 0 0.1101 0.005
2011111512 0 0.1148 0.005
2011111513 0 0.0867 0.0044
2011111514 0 0.0386 0.005
2011111515 0 0.007 0.005
2011111516 0 0 0.005
2011111517 0 0 0.005
2011111518 0 0 0.0044
2011111519 0 0 0.0044
2011111520 0 0 0.0044
2011111521 0 0 0.0044
2011111522 0 0 0.0044
2011111523 0 0 0.0044
2011111600 0 0 0.0044
2011111601 0 0 0.0044
2011111602 0 0 0.0044
2011111603 0 0 0.0044
2011111604 0 0 0.0044
2011111605 0 0 0.0044
2011111606 0 0 0.0044
2011111607 0 0.0149 0.0044
2011111608 0 0.0469 0.0044
2011111609 0 0.0885 0.0044
2011111610 0 0.1108 0.0044
2011111611 0 0.1183 0.0039
2011111612 0 0.1055 0.0039
2011111613 0 0.0767 0.0039
2011111614 0 0.032 0.0039
2011111615 0 0.0064 0.0039
2011111616 0 0 0.0039
2011111617 0 0 0.0039
2011111618 0 0 0.0039
2011111619 0 0 0.0039
2011111620 0 0 0.0039
2011111621 0 0 0.0039
2011111622 0 0 0.0039
2011111623 0 0 0.0039
2011111700 0 0 0.0039
2011111701 0 0 0.0039
2011111702 0 0 0.0039
2011111703 0 0 0.0039
2011111704 0 0 0.0039
2011111705 0 0 0.0039
2011111706 0 0 0.0039
2011111707 0 0.0185 0.0039
2011111708 0 0.0456 0.0039
2011111709 0 0.0517 0.0039
2011111710 0 0.0899 0.0039
2011111711 0 0.0998 0.0039
2011111712 0 0.0825 0.0039
2011111713 0 0.08 0.0039
2011111714 0 0.0283 0.0039
2011111715 0 0.0037 0.0039
2011111716 0 0 0.0039
2011111717 0 0 0.0039
2011111718 0 0 0.0039
2011111719 0 0 0.0039
2011111720 0 0 0.0039
2011111721 0 0 0.0039
2011111722 0 0 0.0039
2011111723 0 0 0.0039
2011111800 0 0 0.0039
2011111801 0 0 0.0039
2011111802 0 0 0.0039
2011111803 0 0 0.0039
2011111804 0 0 0.0039
2011111805 0 0 0.0039
2011111806 0 0 0.0039
2011111807 0 0.0043 0.0039
2011111808 0 0.0116 0.0039
2011111809 0 0.0275 0.0039
2011111810 0 0.0348 0.0039
2011111811 0 0.042 0.0039
2011111812 0 0.0522 0.0039
2011111813 0 0.0768 0.0039
2011111814 0 0.0464 0.0039
2011111815 0 0.0043 0.0039
2011111816 0 0 0.0039
2011111817 0 0 0.0039
2011111818 0 0 0.0039
2011111819 0 0 0.0039
2011111820 0 0 0.0039
2011111821 0 0 0.0039
2011111822 0 0 0.0039
2011111823 0 0 0.0039
2011111900 0 0 0.0039
2011111901 0 0 0.0039
2011111902 0 0 0.0039
2011111903 0 0 0.0039
2011111904 0 0 0.0039
2011111905 0 0 0.0039
2011111906 0 0 0.0039
2011111907 0 0.009 0.0039
2011111908 0 0.0321 0.0039
2011111909 0 0.0949 0.0039
2011111910 0 0.1103 0.0039
2011111911 0 0.1269 0.0039
2011111912 0 0.1192 0.0039
2011111913 0 0.0731 0.0039
2011111914 0 0.0308 0.0039
2011111915 0 0.0038 0.0039
2011111916 0 0 0.0039
2011111917 0 0 0.0039
2011111918 0 0 0.0039
2011111919 0 0 0.0039
2011111920 0 0 0.0039
2011111921 0 0 0.0039
2011111922 0 0 0.0039
2011111923 0 0 0.0039
2011112000 0 0 0.0039
2011112001 0 0 0.0039
2011112002 0 0 0.0039
2011112003 0 0 0.0039
2011112004 0 0 0.0039
2011112005 0 0 0.0039
2011112006 0 0 0.0039
2011112007 0 0.0057 0.0039
2011112008 0 0.0273 0.0039
2011112009 0 0.0739 0.0039
2011112010 0 0.0886 0.0039
2011112011 0 0.1011 0.0039
2011112012 0 0.0989 0.0039
2011112013 0 0.0705 0.0033
2011112014 0 0.0307 0.0033
2011112015 0 0.0034 0.0039
2011112016 0 0 0.0039
2011112017 0 0 0.0039
2011112018 0 0 0.0039
2011112019 0 0 0.0039
2011112020 0 0 0.0039
2011112021 0 0 0.0039
2011112022 0 0 0.0039
2011112023 0 0 0.0039
2011112100 0 0 0.0039
2011112101 0 0 0.0039
2011112102 0 0 0.0039
2011112103 0 0 0.0039
2011112104 0 0 0.0039
2011112105 0 0 0.0039
2011112106 0 0 0.0039
2011112107 0 0.0056 0.0039
2011112108 0 0.0236 0.0039
2011112109 0 0.0472 0.0039
2011112110 0 0.0685 0.0039
2011112111 0 0.0854 0.0039
2011112112 0 0.0854 0.0033
2011112113 0 0.0562 0.0039
2011112114 0 0.0236 0.0039
2011112115 0 0.0045 0.0039
2011112116 0 0 0.0039
2011112117 0 0 0.0039
2011112118 0 0 0.0039
2011112119 0 0 0.0039
2011112120 0 0 0.0039
2011112121 0 0 0.0039
2011112122 0 0 0.0039
2011112123 0 0 0.0039
2011112200 0 0 0.0039
2011112201 0 0 0.0039
2011112202 0 0 0.0039
2011112203 0 0 0.0039
2011112204 0 0 0.0039
2011112205 0 0 0.0039
2011112206 0 0 0.0039
2011112207 0 0.0041 0.0039
2011112208 0 0.0258 0.0039
2011112209 0 0.0734 0.0039
2011112210 0 0.0775 0.0033
2011112211 0 0.0744 0.0033
2011112212 0 0.0786 0.0039
2011112213 0 0.0527 0.0044
2011112214 0 0.0114 0.0039
2011112215 0 0.0021 0.0039
2011112216 0 0 0.0039
2011112217 0 0 0.0033
2011112218 0 0 0.0033
2011112219 0 0 0.0033
2011112220 0 0 0.0033
2011112221 0 0 0.0033
2011112222 0 0 0.0033
2011112223 0 0 0.0033
2011112300 0 0 0.0033
2011112301 0 0 0.0033
2011112302 0 0 0.0033
2011112303 0 0 0.0033
2011112304 0 0 0.0033
2011112305 0 0 0.0033
2011112306 0.3 0 0.0033
2011112307 0 0.0028 0.0033
2011112308 0 0.0056 0.0033
2011112309 0 0.012 0.0033
2011112310 0 0.0241 0.0033
2011112311 0 0.0333 0.0033
2011112312 0 0.012 0.0033
2011112313 0 0.0065 0.0033
2011112314 0 0.0037 0.0033
2011112315 0 0 0.0033
2011112316 0 0 0.0033
2011112317 0 0 0.0033
2011112318 0 0 0.0039
2011112319 0 0 0.0039
2011112320 0 0 0.0039
2011112321 0 0 0.0039
2011112322 0 0 0.0039
2011112323 0 0 0.0039
2011112400 0 0 0.0039
2011112401 0 0 0.0033
2011112402 0 0 0.0033
2011112403 0 0 0.0033
2011112404 0 0 0.0033
2011112405 0 0 0.0033
2011112406 0 0 0.0033
2011112407 0 0.0033 0.0033
2011112408 0 0.013 0.0033
2011112409 0 0.026 0.0033
2011112410 0 0.0309 0.0039
2011112411 0 0.0341 0.0039
2011112412 0 0.0423 0.0039
2011112413 0 0.0293 0.0044
2011112414 0 0.0179 0.0039
2011112415 0 0.0033 0.0039
2011112416 0 0 0.0039
2011112417 0 0 0.0044
2011112418 0 0 0.0039
2011112419 0 0 0.0044
2011112420 0 0 0.0044
2011112421 0 0 0.0044
2011112422 0 0 0.0039
2011112423 0 0 0.0044
2011112500 0 0 0.0039
2011112501 0 0 0.0039
2011112502 0 0 0.0039
2011112503 0 0 0.0039
2011112504 0 0 0.0039
2011112505 0 0 0.0039
2011112506 0 0 0.0039
2011112507 0 0.0047 0.0039
2011112508 0 0.0234 0.0039
2011112509 0 0.0141 0.0039
2011112510 0 0.0172 0.0039
2011112511 0.3 0.0141 0.0039
2011112512 0 0.0109 0.0039
2011112513 0.1 0.0109 0.0039
2011112514 0.1 0.0047 0.0039
2011112515 0 0 0.0039
2011112516 0 0 0.0039
2011112517 0 0 0.0039
2011112518 0 0 0.0039
2011112519 0 0 0.0039
2011112520 0 0 0.0039
2011112521 0.1 0 0.0039
2011112522 0 0 0.0039
2011112523 0 0 0.0039
2011112600 0 0 0.0039
2011112601 0 0 0.0039
2011112602 0 0 0.0039
2011112603 0 0 0.0039
2011112604 0 0 0.0039
2011112605 0 0 0.0039
2011112606 0 0 0.0039
2011112607 0 0.0072 0.0039
2011112608 0 0.0216 0.0039
2011112609 0 0.0504 0.0039
2011112610 0 0.0748 0.0039
2011112611 0 0.1065 0.0039
2011112612 0 0.0835 0.0039
2011112613 0 0.0446 0.0039
2011112614 0 0.0101 0.0039
2011112615 0 0.0014 0.0039
2011112616 0 0 0.0039
2011112617 0 0 0.0039
2011112618 0 0 0.0039
2011112619 0 0 0.0039
2011112620 0 0 0.0039
2011112621 0 0 0.0039
2011112622 0 0 0.0039
2011112623 0 0 0.0039
2011112700 0 0 0.0039
2011112701 0 0 0.0039
2011112702 0 0 0.0039
2011112703 0 0 0.0039
2011112704 0 0 0.0039
2011112705 0 0 0.0039
2011112706 0 0 0.0044
2011112707 0 0.0013 0.0044
2011112708 0 0.0038 0.0044
2011112709 0 0.0114 0.0044
2011112710 0 0.0101 0.0044
2011112711 0.6 0.0127 0.0044
2011112712 0.6 0.0101 0.0044
2011112713 0.9 0.0253 0.0044
2011112714 0 0.0228 0.005
2011112715 0 0.0025 0.005
2011112716 0 0 0.005
2011112717 0 0 0.005
2011112718 0 0 0.005
2011112719 0 0 0.005
2011112720 0 0 0.005
2011112721 0 0 0.005
2011112722 0 0 0.0044
2011112723 0 0 0.0044
2011112800 0 0 0.0044
2011112801 0 0 0.0044
2011112802 0 0 0.0044
2011112803 0 0 0.0044
2011112804 0 0 0.0044
2011112805 0 0 0.0044
2011112806 0 0 0.0044
2011112807 0 0.0058 0.0044
2011112808 0 0.0346 0.0044
2011112809 0 0.0785 0.0044
2011112810 0 0.0993 0.0044
2011112811 0 0.1028 0.0044
2011112812 0 0.0912 0.0044
2011112813 0 0.06 0.0044
2011112814 0 0.0254 0.0044
2011112815 0 0.0023 0.0044
2011112816 0 0 0.0044
2011112817 0 0 0.0044
2011112818 0 0 0.0044
2011112819 0 0 0.0044
2011112820 0 0 0.0044
2011112821 0 0 0.0044
2011112822 0 0 0.0044
2011112823 0 0 0.0044
2011112900 0 0 0.0044
2011112901 0 0 0.0044
2011112902 0 0 0.0044
2011112903 0 0 0.0044
2011112904 0 0 0.0044
2011112905 0 0 0.0044
2011112906 0 0 0.0044
2011112907 0 0.0026 0.0044
2011112908 0.1 0.0103 0.0044
2011112909 0 0.0271 0.0044
2011112910 0 0.0542 0.0044
2011112911 0 0.1123 0.0044
2011112912 0 0.1006 0.005
2011112913 0 0.0671 0.0044
2011112914 0 0.0245 0.005
2011112915 0 0.0013 0.0044
2011112916 0 0 0.005
2011112917 0 0 0.005
2011112918 0 0 0.005
2011112919 0 0 0.005
2011112920 0 0 0.005
2011112921 0.4 0 0.005
2011112922 0.2 0 0.005
2011112923 0 0 0.005
2011113000 0 0 0.005
2011113001 0 0 0.005
2011113002 0 0 0.005
2011113003 0 0 0.005
2011113004 0 0 0.005
2011113005 0 0 0.005
2011113006 0 0 0.005
2011113007 0 0.0058 0.0044
2011113008 0 0.0422 0.0044
2011113009 0 0.083 0.0044
2011113010 0 0.1136 0.0044
2011113011 0 0.1282 0.0044
2011113012 0 0.1165 0.0044
2011113013 0 0.0801 0.0044
2011113014 0 0.0291 0.0039
2011113015 0 0.0015 0.0044
2011113016 0 0 0.0044
2011113017 0 0 0.0044
2011113018 0 0 0.0044
2011113019 0 0 0.0044
2011113020 0 0 0.0044
2011113021 0 0 0.0044
2011113022 0 0 0.0044
2011113023 0 0 0.0039
2011120100 0 0 0.0044
2011120101 0 0 0.0039
2011120102 0 0 0.0039
2011120103 0 0 0.0044
2011120104 0 0 0.0044
2011120105 0 0 0.0044
2011120106 0.5 0 0.0044
2011120107 0.3 0.0016 0.0044
2011120108 0 0.0078 0.0044
2011120109 0 0.0422 0.0044
2011120110 0 0.0438 0.005
2011120111 0 0.0672 0.005
2011120112 0 0.025 0.005
2011120113 0.2 0.0094 0.005
2011120114 0 0.0031 0.005
2011120115 0.4 0 0.005
2011120116 0 0 0.0055
2011120117 0 0 0.0055
2011120118 0 0 0.0055
2011120119 1 0 0.0061
2011120120 1.2 0 0.0061
2011120121 0.3 0 0.0066
2011120122 0.3 0 0.0072
2011120123 0 0 0.0078
2011120200 0 0 0.0083
2011120201 0 0 0.0089
2011120202 0.2 0 0.0089
2011120203 0.4 0 0.0089
2011120204 0.2 0 0.0094
2011120205 0.2 0 0.01
2011120206 0 0 0.0105
2011120207 0 0.0013 0.0105
2011120208 0 0.0153 0.0105
2011120209 0 0.0254 0.0105
2011120210 0 0.0432 0.0105
2011120211 0 0.0597 0.0105
2011120212 0 0.0712 0.0105
2011120213 0 0.0585 0.01
2011120214 0 0.0242 0.01
2011120215 0 0.0013 0.01
2011120216 0 0 0.01
2011120217 0 0 0.01
2011120218 0 0 0.01
2011120219 0 0 0.0094
2011120220 0 0 0.0094
2011120221 0 0 0.0094
2011120222 0 0 0.0094
2011120223 0 0 0.0094
2011120300 0 0 0.0094
2011120301 0 0 0.0094
2011120302 0 0 0.0094
2011120303 0 0 0.0094
2011120304 0 0 0.0094
2011120305 0.1 0 0.0094
2011120306 1.5 0 0.01
2011120307 2.7 0 0.0105
2011120308 0.8 0.0029 0.0122
2011120309 0.7 0.0043 0.0155
2011120310 0.5 0.0101 0.0183
2011120311 0.3 0.0174 0.0194
2011120312 1 0.0174 0.0205
2011120313 0 0.0304 0.0233
2011120314 0 0.0159 0.0255
2011120315 0 0.0014 0.0266
2011120316 0 0 0.0277
2011120317 0 0 0.0282
2011120318 0 0 0.0282
2011120319 0 0 0.0282
2011120320 0 0 0.0282
2011120321 0 0 0.0277
2011120322 0 0 0.0277
2011120323 0 0 0.0277
2011120400 0 0 0.0271
2011120401 0 0 0.0277
2011120402 0 0 0.0277
2011120403 0 0 0.0277
2011120404 0 0 0.0277
2011120405 0 0 0.0271
2011120406 0 0 0.0277
2011120407 0 0.0024 0.0277
2011120408 0 0.017 0.0271
2011120409 0 0.0315 0.0271
2011120410 0 0.0376 0.0271
2011120411 0 0.0388 0.0266
2011120412 0 0.0376 0.026
2011120413 0 0.023 0.026
2011120414 0 0.0121 0.026
2011120415 0 0 0.026
2011120416 0 0 0.026
2011120417 0 0 0.0255
2011120418 0 0 0.0255
2011120419 0 0 0.026
2011120420 0 0 0.026
2011120421 1.6 0 0.026
2011120422 2.9 0 0.026
2011120423 0.2 0 0.0277
2011120500 0.2 0 0.0305
2011120501 0.6 0 0.0332
2011120502 0.8 0 0.0354
2011120503 0.1 0 0.0382
2011120504 0 0 0.0393
2011120505 0 0 0.0399
2011120506 0 0 0.0399
2011120507 0 0.004 0.0404
2011120508 0 0.0281 0.0404
2011120509 0.1 0.0776 0.0404
2011120510 0 0.0843 0.0393
2011120511 0 0.0763 0.0393
2011120512 0 0.0776 0.0393
2011120513 0 0.0415 0.0388
2011120514 2.7 0.0094 0.0393
2011120515 0.9 0.0013 0.0399
2011120516 0.2 0 0.0421
2011120517 0.1 0 0.0438
2011120518 0 0 0.0449
2011120519 0 0 0.046
2011120520 0 0 0.0476
2011120521 0 0 0.0487
2011120522 0.4 0 0.0498
2011120523 0 0 0.0498
2011120600 1.1 0 0.0498
2011120601 0.4 0 0.0504
2011120602 0.1 0 0.0521
2011120603 0 0 0.0537
2011120604 0 0 0.0543
2011120605 0 0 0.0548
2011120606 0 0 0.0554
2011120607 0 0.0051 0.0559
2011120608 0 0.0267 0.0559
2011120609 0.1 0.0686 0.0554
2011120610 0 0.0928 0.0554
2011120611 0.1 0.0331 0.0548
2011120612 0 0.0305 0.0537
2011120613 0 0.028 0.0537
2011120614 0.6 0.0127 0.0532
2011120615 0.5 0.0025 0.0526
2011120616 1.7 0 0.0526
2011120617 2.5 0 0.0537
2011120618 0 0 0.0604
2011120619 0 0 0.0681
2011120620 0 0 0.0726
2011120621 0 0 0.0748
2011120622 0 0 0.0759
2011120623 0.1 0 0.0764
2011120700 0.2 0 0.0759
2011120701 0 0 0.0764
2011120702 0 0 0.0759
2011120703 0 0 0.0759
2011120704 0 0 0.0759
2011120705 0.1 0 0.0759
2011120706 0.1 0 0.0759
2011120707 3.1 0 0.0753
2011120708 5.7 0.0026 0.0825
2011120709 0 0.0419 0.1218
2011120710 0.1 0.0576 0.1612
2011120711 0 0.0943 0.1977
2011120712 0 0.0655 0.2022
2011120713 0 0.0262 0.19
2011120714 0.1 0.0105 0.1767
2011120715 0 0.0013 0.1662
2011120716 0 0 0.1556
2011120717 0 0 0.1479
2011120718 0 0 0.1396
2011120719 0 0 0.1324
2011120720 0.6 0 0.1257
2011120721 0.3 0 0.1224
2011120722 0 0 0.1202
2011120723 0 0 0.1169
2011120800 0 0 0.1146
2011120801 0 0 0.113
2011120802 0 0 0.1102
2011120803 0 0 0.1069
2011120804 0 0 0.1036
2011120805 0 0 0.1008
2011120806 0 0 0.0986
2011120807 0 0.0033 0.0964
2011120808 0 0.0228 0.0942
2011120809 0 0.0439 0.0919
2011120810 0 0.0553 0.0903
2011120811 0.1 0.0228 0.0892
2011120812 0 0.026 0.0875
2011120813 0 0.0163 0.0875
2011120814 0 0.0098 0.087
2011120815 0 0 0.087
2011120816 0 0 0.0864
2011120817 0 0 0.0858
2011120818 0 0 0.0842
2011120819 0 0 0.0825
2011120820 0.5 0 0.082
2011120821 0.8 0 0.0814
2011120822 0.4 0 0.0825
2011120823 3.6 0 0.0847
2011120900 1.5 0 0.0903
2011120901 0 0 0.1036
2011120902 0 0 0.1163
2011120903 0 0 0.1257
2011120904 0 0 0.1329
2011120905 0 0 0.1357
2011120906 0 0 0.1346
2011120907 0 0.0013 0.1318
2011120908 0 0.0203 0.1274
2011120909 0 0.0468 0.1241
2011120910 0 0.0848 0.1196
2011120911 0 0.0975 0.1158
2011120912 0 0.057 0.1119
2011120913 0 0.0658 0.1086
2011120914 0 0.0253 0.1063
2011120915 0 0.0013 0.103
2011120916 0 0 0.1002
2011120917 0 0 0.0969
2011120918 0 0 0.0936
2011120919 0 0 0.0914
2011120920 0 0 0.0881
2011120921 1.4 0 0.0864
2011120922 0.2 0 0.0858
2011120923 0.4 0 0.0875
2011121000 0 0 0.0864
2011121001 0.4 0 0.087
2011121002 0.6 0 0.0875
2011121003 0.6 0 0.0892
2011121004 0 0 0.0925
2011121005 0 0 0.0947
2011121006 0 0 0.0964
2011121007 0 0.0024 0.0975
2011121008 0 0.026 0.0975
2011121009 0 0.0379 0.0964
2011121010 0 0.0864 0.0958
2011121011 0 0.0959 0.0942
2011121012 0 0.0852 0.093
2011121013 0 0.0438 0.0908
2011121014 0 0.0213 0.0892
2011121015 0 0.0012 0.0881
2011121016 0 0 0.0858
2011121017 0 0 0.0847
2011121018 0 0 0.082
2011121019 0 0 0.0798
2011121020 0 0 0.0781
2011121021 0 0 0.0759
2011121022 0 0 0.0748
2011121023 0 0 0.0731
2011121100 0 0 0.0726
2011121101 0 0 0.0714
2011121102 0 0 0.0703
2011121103 0 0 0.0692
2011121104 0 0 0.0676
2011121105 0 0 0.0665
2011121106 0 0 0.0659
2011121107 0 0.0038 0.0642
2011121108 0 0.0202 0.0631
2011121109 0 0.0231 0.0626
2011121110 0 0.024 0.0615
2011121111 0 0.0442 0.0604
2011121112 0 0.049 0.0598
2011121113 0 0.0269 0.0593
2011121114 0 0.0087 0.0593
2011121115 0 0 0.0593
2011121116 0 0 0.0593
2011121117 0 0 0.0593
2011121118 0 0 0.0587
2011121119 0 0 0.0587
2011121120 0 0 0.0582
2011121121 0 0 0.0582
2011121122 0 0 0.0576
2011121123 0 0 0.057
2011121200 0 0 0.057
2011121201 0.1 0 0.057
2011121202 0.2 0 0.0565
2011121203 0 0 0.057
2011121204 0.1 0 0.0565
2011121205 0.1 0 0.0565
2011121206 0.3 0 0.057
2011121207 1.1 0 0.0576
2011121208 0.3 0.0056 0.0593
2011121209 0 0.0133 0.0604
2011121210 0 0.0233 0.0609
2011121211 0 0.0378 0.0609
2011121212 0 0.0611 0.0609
2011121213 0 0.04 0.0604
